is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined
1,33,2015,July,27,4,0,1,2,0,0,PRT,TA/TO,0,0,0,D,D,0,240.0,0.0,0,113.0,0,0,Canceled,2015-06-16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,32,2015,July,27,4,0,1,4,0,0,PRT,Direct,0,0,0,H,H,2,0.0,0.0,0,0.0,0,1,Check-Out,2015-07-05,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,8,2015,July,27,4,0,1,2,0,0,ESP,TA/TO,0,0,0,E,E,0,240.0,0.0,0,123.0,0,0,Check-Out,2015-07-05,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,100,2015,July,27,4,1,1,2,0,0,FRA,TA/TO,0,0,0,A,C,0,240.0,0.0,0,73.8,1,1,Check-Out,2015-07-06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,2015,July,27,4,1,1,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,114.5,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,100,2015,July,27,4,1,1,2,0,0,FRA,TA/TO,0,0,0,A,A,0,240.0,0.0,0,73.8,0,2,Check-Out,2015-07-06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,100,2015,July,27,4,1,1,2,0,0,FRA,TA/TO,0,0,0,A,C,0,240.0,0.0,0,73.8,0,1,Check-Out,2015-07-06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,9,2015,July,28,5,1,0,2,0,0,ESP,TA/TO,0,0,0,A,C,0,240.0,0.0,0,88.2,0,1,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,5,2015,July,28,5,1,0,2,0,0,PRT,TA/TO,0,0,0,D,D,0,240.0,0.0,0,97.0,0,0,Canceled,2015-07-01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,July,28,5,1,0,2,0,0,ESP,TA/TO,0,0,0,A,C,1,306.0,0.0,0,85.1,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,9,2015,July,28,5,1,0,1,0,0,DEU,TA/TO,0,0,0,A,A,0,184.0,0.0,0,89.0,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,2015,July,28,5,1,0,1,0,0,PRT,TA/TO,0,0,0,A,D,0,240.0,0.0,0,80.1,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,2015,July,28,5,1,0,2,0,0,PRT,TA/TO,0,0,0,A,E,0,240.0,0.0,0,98.0,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,9,2015,July,28,5,1,0,1,0,0,DEU,TA/TO,0,0,0,A,A,0,184.0,0.0,0,101.0,1,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,2015,July,28,5,1,0,2,0,0,PRT,Direct,0,0,0,G,G,0,0.0,0.0,0,167.0,0,1,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,44,2015,July,28,5,2,0,3,0,0,PRT,TA/TO,0,0,0,G,G,3,240.0,0.0,0,225.0,2,0,Check-Out,2015-07-07,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,80,2015,July,28,5,2,0,2,0,0,FRA,TA/TO,0,0,0,D,E,0,240.0,0.0,0,97.0,1,0,Check-Out,2015-07-07,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,97,2015,July,28,5,2,2,2,0,0,ESP,TA/TO,0,0,0,D,D,0,240.0,0.0,0,87.3,0,2,Check-Out,2015-07-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,109,2015,July,28,5,2,3,2,1,0,CN,TA/TO,0,0,0,A,D,0,241.0,0.0,0,85.59,1,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,30,2015,July,28,5,2,3,2,0,0,ESP,TA/TO,0,0,0,E,E,0,240.0,0.0,0,123.0,0,0,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,64,2015,July,28,5,2,3,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,107.0,0,0,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,39,2015,July,28,5,2,4,2,0,0,ESP,TA/TO,0,0,0,H,H,0,240.0,0.0,0,163.0,0,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,90,2015,July,28,5,2,4,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,82.0,0,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,34,2015,July,28,5,2,4,2,2,0,PRT,TA/TO,0,0,0,H,H,0,240.0,0.0,0,163.0,0,0,Canceled,2015-06-17,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,93,2015,July,28,5,2,5,2,0,0,PRT,TA/TO,0,0,0,D,D,0,15.0,0.0,0,105.5,0,0,Canceled,2015-05-01,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,97,2015,July,28,5,2,5,2,2,0,PRT,Direct,0,0,0,C,C,1,250.0,0.0,0,164.2,1,1,Check-Out,2015-07-12,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,29,2015,July,28,5,2,5,2,0,0,IRL,TA/TO,0,0,0,F,F,0,241.0,0.0,0,97.29,0,1,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,101,2015,July,28,5,2,5,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,114.0,0,1,Canceled,2015-03-30,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,27,2015,July,28,5,2,5,2,0,0,ESP,TA/TO,0,0,0,E,E,0,175.0,0.0,0,98.4,0,0,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,8,2015,July,28,5,4,5,2,2,0,CHE,TA/TO,0,0,0,H,H,1,240.0,0.0,0,175.0,1,1,Check-Out,2015-07-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,82,2015,July,28,5,4,6,2,0,0,PRT,TA/TO,0,0,0,D,D,0,5.0,0.0,0,63.6,1,2,Check-Out,2015-07-15,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,94,2015,July,28,5,4,6,3,0,0,PRT,Direct,0,0,0,D,C,3,0.0,0.0,0,124.45,1,1,Check-Out,2015-07-15,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,110,2015,July,28,5,4,7,2,0,0,GBR,TA/TO,0,0,0,D,D,0,40.0,0.0,0,110.7,0,0,Check-Out,2015-07-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,96,2015,July,28,5,4,10,1,0,0,GBR,TA/TO,0,0,0,A,A,0,40.0,0.0,0,74.07,0,0,Check-Out,2015-07-19,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,79,2015,July,28,5,4,10,2,0,0,GBR,TA/TO,0,0,0,D,D,0,243.0,0.0,0,134.1,0,0,Check-Out,2015-07-19,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,115,2015,July,28,6,1,4,2,2,0,PRT,TA/TO,0,0,0,G,G,1,240.0,0.0,0,167.0,0,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,111,2015,July,28,6,1,3,2,0,0,PRT,TA/TO,0,0,0,A,C,0,240.0,0.0,0,123.0,0,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,51,2015,July,28,6,1,3,2,0,0,USA,TA/TO,0,0,0,G,G,0,241.0,0.0,0,117.81,1,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,94,2015,July,28,6,1,3,3,0,0,CN,TA/TO,0,0,0,D,D,0,96.0,0.0,0,171.32,0,1,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,81,2015,July,28,6,1,3,2,2,0,CHE,Direct,0,0,0,G,G,0,250.0,0.0,0,210.0,1,0,Check-Out,2015-07-10,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,84,2015,July,28,6,1,3,2,0,1,PRT,TA/TO,0,0,0,D,E,1,240.0,0.0,0,97.0,0,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,51,2015,July,28,6,1,3,3,0,0,USA,TA/TO,0,0,0,G,G,0,241.0,0.0,0,117.81,0,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,111,2015,July,28,6,0,0,2,0,0,PRT,TA/TO,0,0,0,A,H,0,240.0,0.0,0,0.0,0,2,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,July,28,6,0,0,1,0,0,PRT,Direct,0,0,0,E,H,0,250.0,0.0,0,0.0,0,0,Check-Out,2015-07-06,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2,2015,July,28,6,1,0,2,1,0,PRT,Direct,0,0,0,A,E,0,0.0,0.0,0,131.0,0,0,Check-Out,2015-07-07,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,7,2015,July,28,6,1,1,2,0,0,PRT,TA/TO,0,0,0,A,E,0,240.0,0.0,0,98.0,0,2,Check-Out,2015-07-08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,98,2015,July,28,6,1,1,2,0,0,USA,TA/TO,0,0,0,D,F,0,240.0,0.0,0,87.3,1,1,Check-Out,2015-07-08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,95,2015,July,28,6,1,2,2,0,0,GRC,TA/TO,0,0,0,D,D,0,240.0,0.0,0,97.0,0,1,Check-Out,2015-07-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,48,2015,July,28,6,1,3,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,167.0,0,0,Canceled,2015-06-03,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,66,2015,July,28,6,1,3,2,0,0,PRT,TA/TO,0,0,0,A,E,0,175.0,0.0,0,91.5,0,0,Check-Out,2015-07-10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,104,2015,July,28,6,1,3,2,0,0,PRT,TA/TO,0,0,0,A,C,1,240.0,0.0,0,73.8,0,1,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,28,2015,July,28,6,1,4,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,123.0,0,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,34,2015,July,28,6,1,4,2,0,0,PRT,Direct,0,0,0,F,F,0,250.0,0.0,0,175.0,1,0,Check-Out,2015-07-11,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,98,2015,July,28,6,1,5,2,0,0,ESP,TA/TO,0,0,0,A,C,0,240.0,0.0,0,117.8,1,1,Check-Out,2015-07-12,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,104,2015,July,28,6,1,5,2,0,0,PRT,TA/TO,0,0,0,E,E,1,240.0,0.0,0,117.63,0,0,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,68,2015,July,28,6,2,5,2,2,0,PRT,TA/TO,0,0,0,G,G,0,240.0,0.0,0,185.0,0,0,Check-Out,2015-07-13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,86,2015,July,28,6,2,5,1,0,0,PRT,TA/TO,0,0,0,A,A,0,175.0,0.0,0,71.0,0,1,Canceled,2015-06-26,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,258,2015,July,28,6,2,5,2,0,0,GBR,TA/TO,0,0,0,A,A,0,2.0,0.0,0,47.25,0,0,Check-Out,2015-07-13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,111,2015,July,28,6,3,5,2,0,0,PRT,TA/TO,0,0,0,A,C,0,240.0,0.0,0,151.0,0,1,Check-Out,2015-07-14,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,94,2015,July,28,6,3,7,2,0,0,PRT,TA/TO,0,0,0,D,D,0,240.0,0.0,0,87.3,0,0,Canceled,2015-05-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,112,2015,July,28,6,3,7,2,0,0,GBR,TA/TO,0,0,0,A,A,0,242.0,0.0,0,120.6,0,1,Check-Out,2015-07-16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,100,2015,July,28,6,3,7,2,0,0,GBR,TA/TO,0,0,0,D,D,1,241.0,0.0,0,63.86,0,1,Check-Out,2015-07-16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,33,2015,July,28,6,3,7,2,0,0,PRT,Direct,0,0,0,F,F,5,250.0,0.0,0,157.1,0,1,Check-Out,2015-07-16,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,97,2015,July,28,6,3,7,2,0,0,GBR,TA/TO,0,0,0,D,D,0,156.0,0.0,0,91.37,0,2,Check-Out,2015-07-16,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,80,2015,July,28,6,3,8,1,0,0,FRA,Direct,0,0,0,A,A,1,0.0,0.0,0,73.0,0,0,Check-Out,2015-07-17,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,90,2015,July,28,6,4,10,2,0,0,ITA,TA/TO,0,0,0,D,D,0,8.0,0.0,0,110.7,0,0,Check-Out,2015-07-20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,111,2015,July,28,6,4,10,2,0,0,GBR,TA/TO,0,0,0,A,A,0,40.0,0.0,0,93.6,0,0,Check-Out,2015-07-20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,65,2015,July,28,6,2,5,2,0,0,PRT,TA/TO,0,0,0,D,D,0,127.0,0.0,0,83.5,0,0,Check-Out,2015-07-13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,67,2015,July,28,7,0,2,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,73.8,0,1,Canceled,2015-05-07,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,55,2015,July,28,7,0,3,2,0,0,ESP,TA/TO,0,0,0,A,A,0,240.0,0.0,0,82.0,1,2,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,21,2015,July,28,7,0,3,2,1,0,PRT,Direct,0,0,0,F,F,0,250.0,0.0,0,185.5,0,1,Check-Out,2015-07-10,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,8,2015,July,28,7,0,0,2,0,0,PRT,Direct,0,0,0,A,A,0,0.0,0.0,0,0.0,0,1,Check-Out,2015-07-07,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,8,2015,July,28,7,0,0,2,0,0,PRT,TA/TO,0,0,0,A,E,0,240.0,0.0,0,0.0,0,1,Check-Out,2015-07-07,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,July,28,7,0,1,1,0,0,GBR,TA/TO,0,0,0,A,A,0,240.0,0.0,0,109.8,0,3,Check-Out,2015-07-08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,July,28,7,0,1,3,0,0,PRT,Direct,0,0,0,C,C,0,0.0,0.0,0,195.0,1,0,Check-Out,2015-07-08,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,8,2015,July,28,7,0,4,3,2,0,ESP,TA/TO,0,0,0,H,H,2,240.0,0.0,0,193.0,0,1,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,66,2015,July,28,7,0,4,2,0,0,PRT,TA/TO,0,0,0,D,D,0,240.0,0.0,0,97.0,0,2,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,88,2015,July,28,7,0,4,3,0,0,USA,TA/TO,0,0,0,D,E,0,95.0,0.0,0,150.0,0,1,Check-Out,2015-07-11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,2015,July,28,7,0,4,2,0,0,NLD,Direct,0,0,0,A,A,2,0.0,0.0,0,98.0,0,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,43,2015,July,28,7,0,5,2,0,0,PRT,TA/TO,0,0,0,A,A,0,134.0,0.0,0,91.5,0,0,Canceled,2015-05-28,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,88,2015,July,28,7,2,5,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,139.0,0,2,Canceled,2015-04-13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,54,2015,July,28,7,2,5,2,0,0,IRL,TA/TO,0,0,0,D,D,0,8.0,0.0,0,79.5,0,0,Check-Out,2015-07-14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,292,2015,July,28,7,2,5,2,0,0,PRT,TA/TO,0,0,0,A,A,0,2.0,0.0,0,47.25,0,0,Canceled,2015-03-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,112,2015,July,28,7,4,10,2,0,0,IRL,TA/TO,0,0,0,D,D,0,156.0,0.0,0,126.65,0,1,Check-Out,2015-07-21,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,68,2015,July,28,8,0,3,2,0,0,GBR,TA/TO,0,0,0,E,E,0,240.0,0.0,0,107.0,0,1,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,7,2015,July,28,8,0,4,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,131.0,1,2,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,2015,July,28,8,0,4,2,0,0,ESP,TA/TO,0,0,0,A,A,0,240.0,0.0,0,131.0,1,1,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,113,2015,July,28,8,0,4,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,123.0,0,1,Canceled,2015-05-28,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,5,2015,July,28,8,0,4,2,0,0,ESP,TA/TO,0,0,0,D,D,0,240.0,0.0,0,146.0,0,1,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,83,2015,July,28,8,0,4,2,0,0,PRT,TA/TO,0,0,0,A,A,0,105.0,0.0,0,110.7,0,1,Check-Out,2015-07-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,105,2015,July,28,8,0,4,2,0,0,PRT,TA/TO,0,0,0,A,A,0,240.0,0.0,0,73.8,0,1,Canceled,2015-06-29,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,July,28,8,0,1,1,0,0,PRT,TA/TO,0,0,0,A,A,0,146.0,0.0,0,61.0,0,0,Check-Out,2015-07-09,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,2015,July,28,8,0,1,2,0,0,PRT,Corporate,0,0,0,A,A,0,0.0,110.0,0,104.72,0,1,Canceled,2015-07-08,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,2015,July,28,8,0,2,2,0,0,CHE,Corporate,0,0,0,A,F,0,0.0,110.0,0,104.72,1,1,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,102,2015,July,28,8,1,4,2,0,0,PRT,Direct,0,0,0,A,A,0,9.0,0.0,0,66.42,0,1,Canceled,2015-05-28,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,113,2015,July,28,8,2,4,2,0,0,PRT,Direct,0,0,0,E,E,1,250.0,0.0,0,77.96,1,1,Check-Out,2015-07-14,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,280,2015,July,28,8,2,5,2,1,0,PRT,TA/TO,0,0,0,D,D,0,40.0,0.0,0,112.0,0,1,Canceled,2015-04-15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,96,2015,July,28,8,2,5,2,0,0,GBR,TA/TO,0,0,0,E,F,0,240.0,0.0,0,107.0,0,1,Check-Out,2015-07-15,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,394,2015,July,28,8,2,5,2,0,0,GBR,TA/TO,0,0,0,D,D,0,40.0,0.0,0,89.68,0,0,Check-Out,2015-07-15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,33,2015,July,28,8,2,5,2,0,0,PRT,TA/TO,0,0,0,E,E,0,240.0,0.0,0,155.0,0,0,Check-Out,2015-07-15,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,82,2015,July,28,8,2,6,3,0,0,IRL,Direct,0,0,0,A,A,0,250.0,0.0,0,112.0,0,1,Check-Out,2015-07-16,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,100,2015,July,28,8,2,7,3,0,0,DNK,TA/TO,0,0,0,E,E,1,240.0,0.0,0,130.1,0,3,Check-Out,2015-07-17,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,100,2015,July,28,8,2,7,2,0,0,DNK,TA/TO,0,0,0,E,E,0,240.0,0.0,0,100.1,0,2,Check-Out,2015-07-17,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,17,2015,July,28,9,0,1,2,2,0,PRT,TA/TO,0,0,0,C,C,0,242.0,0.0,0,123.0,0,3,Check-Out,2015-07-10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,68,2015,July,28,9,0,2,3,0,0,ARG,Direct,0,0,0,A,C,0,250.0,0.0,0,124.0,1,1,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,12,2015,July,28,9,0,2,2,2,0,PRT,Direct,0,0,0,H,G,2,0.0,0.0,0,146.0,1,0,Check-Out,2015-07-11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,77,2015,July,28,9,0,3,2,0,0,PRT,Direct,0,0,0,D,D,0,250.0,0.0,0,97.0,0,0,Canceled,2015-06-02,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,24,2015,July,28,9,0,3,2,2,0,PRT,TA/TO,0,0,0,C,C,0,242.0,0.0,0,123.0,0,1,Canceled,2015-06-16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
